,Plot_Number,Rice_Cultivar,Experiment_Name,Nitrogen_Rate,Replicate,Yield,Heading_100,Date,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
71,35179,Santee Gold,Santee_Gold,150,1,9.825156572,92,06-14-2021,0.7671036,-3.5542476,5.4360113,8.162542,2.577314,-3.366491,-4.758834,-4.660035,-1.5298522,6.01866,-4.190817,1.078858,-3.3953469,140,232,-67
72,35181,Charleston Gold,Santee_Gold,150,2,9.549845705,86,06-14-2021,0.9446544,-3.424199,5.5127797,8.153982,2.6375775,-3.465809,-4.7461123,-4.6410027,-1.339369,5.96328,-3.9474134,0.9313357,-3.347507,140,226,-61
73,35183,RoyJ,Santee_Gold,150,2,16.67064657,89,06-14-2021,0.6868224,-3.0395937,4.7085485,7.025254,2.1541157,-2.914851,-4.012283,-4.0589237,-1.1912078,5.2142825,-3.6363883,0.90739924,-2.8495734,140,229,-64
74,35185,RoyJ,Santee_Gold,150,2,17.14670495,89,06-14-2021,0.75584877,-3.2626774,5.0666976,7.549879,2.3677924,-3.1504688,-4.361551,-4.3430367,-1.3184016,5.5829425,-3.8532665,0.9660862,-3.1017306,140,229,-64
75,35187,Charleston Gold,Santee_Gold,150,2,9.466678881,86,06-14-2021,0.61468285,-2.7990823,4.3162665,6.4346256,1.9222081,-2.6597915,-3.6156352,-3.7632968,-1.0427934,4.8181973,-3.4273157,0.8466591,-2.5675056,140,226,-61
76,35188,Santee Gold,Santee_Gold,150,3,9.905455575,90,06-14-2021,0.684567,-3.0935683,4.7574396,7.1186104,2.194408,-2.9499624,-4.078719,-4.106873,-1.2391322,5.278548,-3.693511,0.9316104,-2.9038708,140,230,-65
77,35189,Carolina Gold,Santee_Gold,150,3,4.422180804,88,06-14-2021,0.7826569,-3.2494175,5.0746574,7.543327,2.3757296,-3.1634274,-4.3575053,-4.3434343,-1.2919892,5.576452,-3.8286157,0.9545963,-3.0947907,140,228,-63
78,35193,Carolina Gold,Santee_Gold,150,3,5.643872777,88,06-14-2021,0.60570407,-2.83264,4.350552,6.518058,1.9445151,-2.6791265,-3.6766427,-3.784855,-1.0830992,4.85803,-3.4398282,0.8744178,-2.6103718,140,228,-63
79,35195,Santee Gold,Santee_Gold,150,3,10.63961789,91,06-14-2021,0.6154884,-2.7988694,4.3124514,6.4404645,1.929781,-2.6631973,-3.6230173,-3.7565901,-1.049301,4.8132277,-3.4159825,0.84291637,-2.577153,140,231,-66
80,35197,Carolina Gold,Santee_Gold,200,1,3.745374922,89,06-14-2021,0.7239537,-3.244544,4.9906855,7.461625,2.3314328,-3.104243,-4.310688,-4.292675,-1.3274065,5.5173936,-3.8271844,0.97297394,-3.0721462,140,229,-64
81,35198,RoyJ,Santee_Gold,200,1,16.07700751,90,06-14-2021,0.62145257,-3.5952387,5.293726,8.048982,2.4835966,-3.242219,-4.6853323,-4.603499,-1.638674,5.968441,-4.310082,1.1713071,-3.3708527,140,230,-65
82,35199,Santee Gold,Santee_Gold,200,1,9.544110062,92,06-14-2021,0.912351,-3.3411536,5.3695354,7.936402,2.5401423,-3.3688219,-4.5920715,-4.5411363,-1.2776797,5.826969,-3.8910937,0.92261714,-3.2371671,140,232,-67
83,35200,RoyJ,Santee_Gold,200,1,15.64396646,90,06-14-2021,0.64397866,-3.615849,5.3552256,8.126367,2.5132415,-3.2814407,-4.7340736,-4.642157,-1.6393157,6.017,-4.317411,1.1718847,-3.4000633,140,230,-65
84,35202,Carolina Gold,Santee_Gold,200,1,4.674549099,90,06-14-2021,0.93811995,-3.2993133,5.3564734,7.893411,2.560187,-3.377581,-4.589568,-4.501696,-1.2536021,5.7709107,-3.7836602,0.88310564,-3.2316635,140,230,-65
85,35203,Carolina Gold,Santee_Gold,200,2,3.438518018,90,06-14-2021,0.6560146,-3.5265033,5.260804,7.9791946,2.4687774,-3.2314045,-4.6402597,-4.5511837,-1.5781354,5.8980465,-4.2048707,1.1338332,-3.3251953,140,230,-65
86,35204,Santee Gold,Santee_Gold,200,1,9.412190271,92,06-14-2021,0.80986494,-3.2402432,5.101143,7.583308,2.3950782,-3.1865828,-4.3763843,-4.3530073,-1.273923,5.5895433,-3.8066075,0.9288684,-3.101554,140,232,-67
87,35205,Santee Gold,Santee_Gold,200,2,10.54497978,92,06-14-2021,0.6515041,-3.6136043,5.340375,8.101852,2.5212033,-3.283603,-4.7237535,-4.635429,-1.6399486,6.002552,-4.312748,1.1697023,-3.3986537,140,232,-67
88,35206,Charleston Gold,Santee_Gold,200,2,10.06318576,86,06-14-2021,0.6781964,-3.4503925,5.191474,7.817291,2.433495,-3.2029166,-4.5375023,-4.4885354,-1.4984704,5.795909,-4.106487,1.0881734,-3.2517953,140,226,-61
89,35207,RoyJ,Santee_Gold,200,2,16.86852626,89,06-14-2021,0.92919713,-3.4431236,5.5153894,8.151741,2.6252959,-3.4615662,-4.732004,-4.6622057,-1.3423933,5.983862,-3.9946864,0.95820194,-3.344805,140,229,-64
90,35208,Santee Gold,Santee_Gold,200,2,10.41019216,92,06-14-2021,0.7478185,-3.5260432,5.37737,8.081299,2.5440066,-3.3272529,-4.713291,-4.610875,-1.5279733,5.958161,-4.152771,1.0734636,-3.364844,140,232,-67
91,35209,Charleston Gold,Santee_Gold,200,2,9.073787331,85,06-14-2021,0.83573514,-3.280636,5.184583,7.68157,2.4490652,-3.2451336,-4.4505033,-4.4104147,-1.2908057,5.659632,-3.8288531,0.9308196,-3.1555483,140,225,-60
92,35210,Carolina Gold,Santee_Gold,200,2,4.780658496,89,06-14-2021,0.88304776,-3.2204041,5.176444,7.6403217,2.4376106,-3.248384,-4.410985,-4.385263,-1.2150896,5.6188765,-3.7558768,0.8881215,-3.109652,140,229,-64
93,35211,RoyJ,Santee_Gold,200,2,16.92588269,88,06-14-2021,0.66547847,-3.5347142,5.2843394,8.00085,2.4772053,-3.2464693,-4.6491127,-4.570246,-1.5711409,5.9186487,-4.2179084,1.1252902,-3.3308034,140,228,-63
94,35217,Charleston Gold,Santee_Gold,200,3,7.94960129,87,06-14-2021,0.6389744,-3.3718278,5.037981,7.612392,2.3425236,-3.097571,-4.4034786,-4.3718295,-1.4675689,5.6498947,-4.0407767,1.0711442,-3.1551208,140,227,-62
95,35219,Charleston Gold,Santee_Gold,200,3,8.368303233,86,06-14-2021,0.61328864,-2.878736,4.4006324,6.5746517,1.9759287,-2.7153478,-3.7190063,-3.8354967,-1.1093903,4.9158716,-3.4953196,0.87986654,-2.6506457,140,226,-61
96,35750,XP753,Hybrid_XP753,130,1,13.11359692,79,06-14-2021,0.5937786,-3.5228364,5.1684537,7.8641896,2.4031909,-3.1564586,-4.5579214,-4.509631,-1.5979031,5.844675,-4.2507877,1.1602287,-3.281693,140,219,-54
97,35751,XP753,Hybrid_XP753,130,1,14.28364723,79,06-14-2021,0.72940314,-3.3589063,5.161098,7.742404,2.40843,-3.1892927,-4.468307,-4.4354763,-1.3995011,5.723515,-4.001274,1.0236782,-3.180673,140,219,-54
98,35752,XP753,Hybrid_XP753,130,1,14.51808745,79,06-14-2021,0.63833445,-3.5981493,5.3128552,8.067142,2.4973612,-3.2573993,-4.6868386,-4.620355,-1.6286747,5.9862595,-4.325475,1.1655056,-3.3717647,140,219,-54
99,35753,XP753,Hybrid_XP753,130,1,13.94596727,79,06-14-2021,0.7450663,-3.1378512,4.8889637,7.2729187,2.268751,-3.0462353,-4.1798253,-4.1964173,-1.2331462,5.384403,-3.7096906,0.9243544,-2.9688182,140,219,-54
100,35754,XP753,Hybrid_XP753,130,1,13.88789492,79,06-14-2021,0.81748784,-3.1787508,5.047299,7.4814487,2.3468158,-3.150926,-4.2942467,-4.302968,-1.2094926,5.521338,-3.7487946,0.90330553,-3.0339413,140,219,-54
101,35755,XP753,Hybrid_XP753,130,1,14.48152338,79,06-14-2021,0.75154245,-3.568836,5.4142056,8.139987,2.5706954,-3.3541462,-4.746068,-4.654044,-1.5524142,6.007247,-4.2088428,1.0938795,-3.3991046,140,219,-54
102,35756,XP753,Hybrid_XP753,130,1,15.17408992,79,06-14-2021,0.7560851,-3.1741912,4.9714556,7.4114428,2.3085961,-3.086879,-4.2540483,-4.255186,-1.2544823,5.4731164,-3.768832,0.9315206,-3.014921,140,219,-54
103,35757,XP753,Hybrid_XP753,130,1,13.40826032,79,06-14-2021,0.6360223,-2.905546,4.456431,6.647618,2.018727,-2.7567494,-3.7773163,-3.8739688,-1.1288913,4.9671144,-3.5129416,0.88071346,-2.6936147,140,219,-54
104,35758,XP753,Hybrid_XP753,130,1,13.38245039,79,06-14-2021,0.592232,-2.7891207,4.2822714,6.393974,1.8977942,-2.6291509,-3.5902853,-3.737969,-1.0484381,4.7923675,-3.4271939,0.8513454,-2.550202,140,219,-54
105,35759,XP753,Hybrid_XP753,130,1,14.82995748,79,06-14-2021,0.6774489,-3.5488057,5.324077,8.052052,2.4984617,-3.2705402,-4.6787906,-4.596145,-1.574353,5.9530625,-4.229139,1.126859,-3.3486788,140,219,-54
106,35760,XP753,Hybrid_XP753,130,2,16.16777235,79,06-14-2021,0.9290712,-3.425484,5.4714794,8.103571,2.6131828,-3.435557,-4.7150517,-4.6233,-1.3510479,5.937729,-3.9644454,0.94897133,-3.329091,140,219,-54
107,35761,XP753,Hybrid_XP753,130,2,15.02783364,79,06-14-2021,0.6395542,-3.3449967,5.022859,7.572052,2.3294747,-3.0886383,-4.3729525,-4.3518705,-1.4429245,5.6191173,-4.0035143,1.0657209,-3.133012,140,219,-54
108,35762,XP753,Hybrid_XP753,130,2,15.05364357,79,06-14-2021,0.68542796,-3.0977013,4.770155,7.1284595,2.1857612,-2.949996,-4.0669074,-4.1270356,-1.2239195,5.3023124,-3.7354515,0.9366048,-2.8943567,140,219,-54
