,Plot_Number,Rice_Cultivar,Experiment_Name,Nitrogen_Rate,Replicate,Yield,Heading_100,Date,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
235,33772,Scarlett,Tiara,75,2,11.62041285,78,06-23-2021,0.1638008,-0.09097878,0.90719354,-1.0059923,-0.29873484,0.1361774,0.7623744,-0.2997874,-0.110832796,-0.18177092,0.11526642,0.15730873,-0.60769445,140,218,-44
236,33773,Tiara,Tiara,75,2,6.636139027,70,06-23-2021,0.26261374,0.117341265,0.081681356,0.12258556,0.73945785,0.20334847,-0.15686882,-0.26950425,0.028729003,0.31279585,-0.07510838,0.23855162,0.36075735,140,210,-36
237,33774,Sierra,Tiara,75,2,8.356831947,84,06-23-2021,0.21288127,0.27200434,-0.2748644,0.8874011,0.9413809,0.28815612,-0.75288224,-0.266417,-0.1409701,0.75889695,0.09739318,0.26306185,0.8230821,140,224,-50
238,33775,Tiara,Tiara,75,2,6.294868265,70,06-23-2021,0.2171934,0.227179,-0.22278082,0.7405647,0.9149314,0.28586325,-0.6591805,-0.249821,-0.09940826,0.66374904,0.022093548,0.26251915,0.75721675,140,210,-36
239,33776,Scarlett,Tiara,75,2,11.21318219,79,06-23-2021,0.2270514,-0.0031081368,0.5118626,-0.48026866,0.22039609,0.15326488,0.33377627,-0.29346487,-0.012559209,0.030735262,-0.009058006,0.19913957,-0.14365453,140,219,-45
240,33777,Tiara,Tiara,75,3,6.613196455,70,06-23-2021,0.2444485,0.16501291,-0.017010206,0.33830643,0.7882361,0.24633268,-0.3276024,-0.26998934,-0.037941553,0.4439315,-0.021134976,0.25624922,0.48865703,140,210,-36
241,33778,Sierra,Tiara,75,3,7.10932958,84,06-23-2021,0.23257227,0.2778493,-0.34938893,0.98450416,1.0201985,0.2826323,-0.8304769,-0.26047906,-0.10779071,0.80414367,0.059166662,0.263055,0.9083519,140,224,-50
242,33779,IAC600,Tiara,75,3,6.30347173,66,06-23-2021,0.25352302,0.18918155,-0.08329451,0.43647897,0.85057294,0.24712232,-0.40704772,-0.27172077,-0.023406874,0.47827107,-0.029389886,0.2601855,0.5631959,140,206,-32
243,33780,Sierra,Tiara,75,3,10.35570356,83,06-23-2021,0.21977383,0.27751064,-0.2893722,0.9352566,0.9696836,0.2942645,-0.78231126,-0.26226336,-0.14724496,0.7989848,0.10676732,0.25701258,0.8534271,140,223,-49
244,33781,Tiara,Tiara,75,3,6.168684118,71,06-23-2021,0.23234998,0.2435879,-0.22439496,0.7817859,0.91987944,0.2895167,-0.66822946,-0.26191005,-0.12328771,0.7120413,0.06553818,0.25822148,0.75995636,140,211,-37
245,33782,Scarlett,Tiara,75,3,11.0812624,78,06-23-2021,0.13736148,0.019045455,0.6164527,-0.38893947,-0.06784959,0.21012482,0.27408403,-0.29499048,-0.23604284,0.20108981,0.2271088,0.181468,-0.20256478,140,218,-44
246,33783,IAC600,Tiara,75,3,5.334148051,67,06-23-2021,0.23301876,0.2729336,-0.29521722,0.8923758,0.972188,0.2870744,-0.7662406,-0.2547449,-0.111149766,0.758788,0.057649862,0.27113602,0.85191065,140,207,-33
247,33784,Scarlett,Tiara,75,3,10.73999164,79,06-23-2021,0.13381879,-0.0019013234,0.70577615,-0.50249064,-0.17745462,0.20210019,0.35753268,-0.2978938,-0.25176808,0.1348869,0.2301162,0.1776043,-0.29807243,140,219,-45
248,33785,Tiara,Tiara,150,1,7.115065223,75,06-23-2021,0.24732143,1.6268303,-5.5297437,7.3323603,5.214183,0.30142576,-5.8922772,0.5195994,0.39616907,3.108886,-0.33590692,0.25710645,5.6883373,140,215,-41
249,33786,IAC600,Tiara,150,1,6.274793514,67,06-23-2021,0.3116656,1.7122062,-5.4465737,7.324588,5.249575,0.4336506,-5.826457,0.45403585,0.39827526,3.1568377,-0.31909764,0.3627921,5.663089,140,207,-33
250,33787,Sierra,Tiara,150,1,8.084388902,88,06-23-2021,0.30813792,1.7794704,-5.6771026,7.599119,5.3803177,0.4868275,-6.0849476,0.5160907,0.41603348,3.2178621,-0.40795386,0.39030784,5.87795,140,228,-54
251,33788,IAC600,Tiara,150,1,6.363695982,69,06-23-2021,0.23586859,0.3256115,-0.5837035,1.4007128,1.1930376,0.32519135,-1.1418779,-0.28981596,-0.14904562,1.0408026,0.07011879,0.25294316,1.1980476,140,209,-35
252,33789,Scarlett,Tiara,150,1,11.50569999,86,06-23-2021,-0.008061868,-0.07623447,1.0314755,-0.8063361,-0.7928318,0.2298429,0.5734542,-0.31373402,-0.4975856,0.1327664,0.4560455,0.0980573,-0.62813944,140,226,-52
253,33790,Scarlett,Tiara,150,1,11.44834356,84,06-23-2021,0.2562372,0.28741014,-0.46305832,1.180142,1.1080803,0.25134525,-0.9540624,-0.26299018,-0.11336472,0.90071726,0.08378228,0.20276952,1.0303458,140,224,-50
254,33791,Sierra,Tiara,150,1,8.758326962,88,06-23-2021,0.30807754,1.7286273,-5.627303,7.555886,5.340276,0.45578265,-6.067716,0.48516458,0.37078124,3.2573895,-0.36196554,0.3528497,5.857347,140,228,-54
255,33792,Tiara,Tiara,150,1,6.854093464,74,06-23-2021,0.24852642,0.3106633,-0.46395695,1.2946451,1.0829319,0.3526315,-1.0461617,-0.3018532,-0.173722,0.97188705,0.087887354,0.27543867,1.0827699,140,214,-40
256,33793,Scarlett,Tiara,150,2,12.30869002,83,06-23-2021,0.080029614,-0.1291219,1.1887263,-1.222708,-0.79603064,0.15515286,0.93200135,-0.31287897,-0.29342917,-0.20745462,0.30313057,0.13398196,-0.8912722,140,223,-49
257,33794,Tiara,Tiara,150,2,7.642744386,72,06-23-2021,0.21329533,0.27700573,-0.32979396,0.9927779,1.0082711,0.2935823,-0.8280697,-0.27013314,-0.14331582,0.8124402,0.09988531,0.25741437,0.89042425,140,212,-38
258,33795,IAC600,Tiara,150,2,6.871300393,67,06-23-2021,0.25157443,0.2106292,-0.12519774,0.5118911,0.8831855,0.2619223,-0.46782732,-0.27298108,-0.04154761,0.5287473,-0.0136002675,0.25870493,0.6159803,140,207,-33
259,33796,Sierra,Tiara,150,2,8.540372525,88,06-23-2021,0.2303727,0.3031382,-0.3793983,1.0495745,1.0548657,0.30207282,-0.8739917,-0.26469082,-0.13422829,0.8555657,0.08741644,0.25648564,0.9507503,140,228,-54
260,33797,Sierra,Tiara,150,2,8.537504704,88,06-23-2021,0.21245039,0.1670616,0.05255788,0.3011603,0.65012,0.26393795,-0.31649193,-0.2931328,-0.105720714,0.4525884,0.041227963,0.2567017,0.43439847,140,228,-54
261,33798,IAC600,Tiara,150,2,6.79100139,69,06-23-2021,0.22340435,0.2678285,-0.27473202,0.8289681,0.99087715,0.3019715,-0.71120185,-0.26203668,-0.1161203,0.73174906,0.0651707,0.25924143,0.81551075,140,209,-35
262,33799,Tiara,Tiara,150,2,7.175289476,74,06-23-2021,0.2675997,0.25527152,-0.18786173,0.6941795,0.92076665,0.2685528,-0.58223486,-0.27393156,-0.0827924,0.6749381,0.069918625,0.2537759,0.70892745,140,214,-40
263,33800,Scarlett,Tiara,150,2,13.57339932,84,06-23-2021,0.06855671,-0.12875819,1.200388,-1.1908956,-0.82617843,0.16953236,0.90879124,-0.30479178,-0.3332053,-0.159533,0.34112895,0.12795837,-0.88558865,140,224,-50
264,33801,IAC600,Tiara,150,3,7.96967604,68,06-23-2021,0.25901768,0.056520473,0.2429354,-0.15290506,0.6074325,0.17499073,0.07272923,-0.2773674,0.062679544,0.15643226,-0.09985818,0.21853457,0.16192697,140,208,-34
265,33802,Scarlett,Tiara,150,3,13.56766367,82,06-23-2021,0.07903651,-0.070160665,1.0880344,-1.0122854,-0.7154103,0.19845562,0.76233625,-0.30629686,-0.3538454,-0.042830206,0.3627333,0.14421017,-0.7441249,140,222,-48
266,33803,Tiara,Tiara,150,3,5.05023372,74,06-23-2021,0.22358245,0.2573112,-0.27306023,0.9021088,0.9588534,0.2708695,-0.7441491,-0.2508939,-0.13268775,0.7962869,0.11409972,0.24616008,0.8283904,140,214,-40
267,33804,Tiara,Tiara,150,3,7.966808219,74,06-23-2021,0.19352192,0.054583393,0.37715212,-0.17873287,0.3065562,0.19681957,0.10305075,-0.290282,-0.09114151,0.21569605,0.06670024,0.21126844,0.037889708,140,214,-40
268,33805,Sierra,Tiara,150,3,8.841493786,88,06-23-2021,0.24864644,0.3116874,-0.38095134,1.047914,1.0601428,0.27274036,-0.8653058,-0.25945893,-0.10733819,0.8656651,0.09837175,0.2601614,0.9543313,140,228,-54
269,33806,Sierra,Tiara,150,3,7.768928533,86,06-23-2021,0.22188936,0.2692145,-0.35877684,1.0113014,1.0159384,0.25394192,-0.8351956,-0.25162312,-0.11504298,0.82053494,0.09598193,0.23994015,0.90501064,140,226,-52
270,33807,IAC600,Tiara,150,3,5.824545534,68,06-23-2021,0.25167084,0.21825613,-0.14407355,0.59734124,0.88684213,0.2584088,-0.5231551,-0.2702482,-0.0559466,0.58149964,0.012418531,0.25876966,0.65481234,140,208,-34
271,33808,Scarlett,Tiara,150,3,12.24559795,84,06-23-2021,0.0037816633,-0.19526927,1.5141027,-1.5263474,-1.3062813,0.16471666,1.1833553,-0.32450962,-0.4629598,-0.29106647,0.48138562,0.11237241,-1.2375638,140,224,-50
272,33809,Sierra,Tiara,200,1,7.955336933,88,06-23-2021,0.25337958,1.796956,-5.6783824,7.5495424,5.3740582,0.36764795,-6.018902,0.50814086,0.36423203,3.2389033,-0.24797799,0.30775934,5.833083,140,228,-54
273,33810,IAC600,Tiara,200,1,6.785265747,69,06-23-2021,0.19150311,0.28745198,-0.5216517,1.2936999,1.1692328,0.22294776,-1.0578531,-0.23399287,-0.13731422,0.99864,0.12981889,0.17553842,1.1212193,140,209,-35
274,33811,Tiara,Tiara,200,1,6.707834566,77,06-23-2021,0.2136106,0.282398,-0.41603297,1.050959,1.0632732,0.28192842,-0.87353545,-0.24725737,-0.14236458,0.86287624,0.11264276,0.20998128,0.9481906,140,217,-43
275,33812,Sierra,Tiara,200,1,7.158082546,88,06-23-2021,0.21994351,0.36616418,-0.5385176,1.342633,1.1585976,0.36664328,-1.1430289,-0.26194516,-0.1807668,1.0171121,0.079297625,0.27940708,1.1776643,140,228,-54
276,33813,Tiara,Tiara,200,1,6.773794461,76,06-23-2021,0.24755858,0.27748498,-0.2572041,0.82943135,0.95696473,0.28017795,-0.6870519,-0.27341396,-0.10913106,0.7522123,0.09365882,0.2505977,0.79486656,140,216,-42
277,33814,Scarlett,Tiara,200,1,11.47702178,86,06-23-2021,0.050077602,-0.056687213,1.1229764,-0.9956296,-0.7752422,0.22282572,0.7576783,-0.30940294,-0.4059409,-0.012595601,0.42715228,0.14462946,-0.76235396,140,226,-52
278,33815,Scarlett,Tiara,200,1,11.42826881,86,06-23-2021,0.04575633,-0.16579592,1.3171734,-1.348544,-0.9716297,0.15641952,1.035555,-0.31504577,-0.3497922,-0.25959975,0.3585908,0.13128185,-1.0217792,140,226,-52
279,33816,IAC600,Tiara,200,1,5.944994038,68,06-23-2021,0.22601217,0.29701495,-0.2307602,0.8155421,0.92830354,0.3111512,-0.68809426,-0.28667662,-0.1442811,0.7427526,0.11838775,0.27497247,0.7770399,140,208,-34
280,33817,Sierra,Tiara,200,2,8.465809166,87,06-23-2021,0.22382368,0.3030661,-0.45393226,1.1669172,1.1295713,0.27198127,-0.9437316,-0.26440233,-0.12162134,0.92416173,0.113884114,0.2405023,1.0240692,140,227,-53
281,33818,Scarlett,Tiara,200,2,12.52090881,86,06-23-2021,0.12110318,-0.0756862,0.8913413,-0.8471597,-0.37026456,0.16396278,0.63536257,-0.30616662,-0.21681131,-0.0573485,0.21360116,0.15466627,-0.54783034,140,226,-52
282,33819,Scarlett,Tiara,200,2,13.5848706,86,06-23-2021,0.06335785,-0.05930094,1.0824744,-0.96474355,-0.70910573,0.2129484,0.7243492,-0.30905876,-0.3788052,-0.019828107,0.38924813,0.15123335,-0.72377807,140,226,-52
283,33820,Tiara,Tiara,200,2,7.031898399,76,06-23-2021,0.26333633,0.2834771,-0.23106119,0.7788,0.96435624,0.295043,-0.6482167,-0.279525,-0.098447934,0.7211934,0.08354491,0.26870158,0.7673685,140,216,-42
284,33821,IAC600,Tiara,200,2,6.269057871,68,06-23-2021,0.25224015,0.16346449,0.0054864055,0.27864975,0.7998977,0.23228699,-0.2751486,-0.2816907,-0.004014924,0.40077528,-0.032483432,0.24885416,0.45772085,140,208,-34
285,33822,IAC600,Tiara,200,2,6.091252936,70,06-23-2021,0.27992347,0.27113706,-0.2192987,0.7181855,0.9760208,0.26929998,-0.6045404,-0.27510872,-0.062613875,0.6822118,0.049717065,0.25719792,0.74089307,140,210,-36
286,33823,Sierra,Tiara,200,2,8.124538403,87,06-23-2021,0.20988047,0.26512262,-0.24016301,0.83376527,0.9120097,0.30104557,-0.7140273,-0.26876315,-0.16176851,0.7468898,0.1145697,0.25895178,0.78559595,140,227,-53
287,33824,Tiara,Tiara,200,2,7.393243912,74,06-23-2021,0.2426183,0.06988215,0.21758106,-0.056071512,0.58885866,0.18395314,0.0012883386,-0.28352898,0.012704413,0.23450729,-0.040673498,0.21615814,0.20426956,140,214,-40
288,33825,Sierra,Tiara,200,3,8.090124545,86,06-23-2021,0.22588786,0.28304943,-0.26898527,0.8515248,0.96816903,0.29911765,-0.72524744,-0.2763956,-0.13084279,0.7425581,0.090896755,0.27536973,0.81537133,140,226,-52
289,33826,IAC600,Tiara,200,3,6.971674147,67,06-23-2021,0.2996904,0.14139093,0.06702826,0.10044198,0.7958509,0.20590654,-0.1316323,-0.28426647,0.076481536,0.28645533,-0.10747878,0.25102267,0.36510858,140,207,-33
290,33827,Sierra,Tiara,200,3,8.614935885,87,06-23-2021,0.23758627,0.3019835,-0.3786498,1.045568,1.074667,0.28584754,-0.86501986,-0.26351336,-0.11445202,0.8611802,0.0920001,0.26544145,0.95385534,140,227,-53
291,33828,Scarlett,Tiara,200,3,12.72165632,84,06-23-2021,0.08844367,-0.13570218,1.1060815,-1.1343784,-0.6680049,0.14098361,0.8609062,-0.30979452,-0.25559703,-0.19487086,0.25740224,0.13896368,-0.8024122,140,224,-50
292,33829,Scarlett,Tiara,200,3,12.89659343,84,06-23-2021,0.07547244,-0.08012445,1.088029,-1.0032654,-0.71703845,0.18006608,0.76317906,-0.30097267,-0.34857845,-0.049399268,0.36058125,0.13066459,-0.7499781,140,224,-50
293,33830,Tiara,Tiara,200,3,6.854093464,74,06-23-2021,0.22040029,0.2648102,-0.2970399,0.9318984,0.9824752,0.27396494,-0.7657337,-0.26375014,-0.1358466,0.80144274,0.11740955,0.2471208,0.84814364,140,214,-40
294,33831,Tiara,Tiara,200,3,7.246985014,74,06-23-2021,0.16386217,0.1069668,0.09900639,0.28217903,0.5549712,0.21810411,-0.29677203,-0.25639617,-0.13114144,0.44867098,0.057022735,0.22044143,0.38921118,140,214,-40
295,33832,IAC600,Tiara,200,3,6.627535563,67,06-23-2021,0.2320902,0.25956708,-0.22366214,0.7598414,0.926907,0.28380346,-0.6517619,-0.26765013,-0.10984558,0.6888494,0.073020145,0.26118138,0.7524661,140,207,-33
296,35148,Santee Gold,Santee_Gold,75,1,10.55358324,90,06-23-2021,0.2360183,0.31250438,-0.6326669,1.4508976,1.327266,0.2711302,-1.1699263,-0.24587083,-0.08615771,1.054118,0.0095605105,0.17735933,1.2574131,140,230,-56
297,35149,Carolina Gold,Santee_Gold,75,1,5.993747004,88,06-23-2021,0.22249316,0.34487522,-0.6775461,1.4933891,1.2688662,0.28869897,-1.2212011,-0.23797518,-0.11395448,1.056936,0.06770856,0.22937337,1.2659861,140,228,-54
298,35150,Charleston Gold,Santee_Gold,75,1,12.839237,83,06-23-2021,0.06485532,-0.034689996,0.832855,-0.63277143,-0.42986375,0.21550506,0.4523957,-0.30981767,-0.344392,0.090892896,0.3196964,0.14553241,-0.4481732,140,223,-49
299,35151,RoyJ,Santee_Gold,75,1,14.23013045,85,06-23-2021,0.21309322,0.3312716,-0.45520455,1.1717716,1.1221567,0.34600338,-0.9974886,-0.2439952,-0.15638117,0.9274859,0.07564668,0.26728228,1.062943,140,225,-51
300,35152,Santee Gold,Santee_Gold,75,1,10.05745012,90,06-23-2021,0.2002831,0.13220531,0.19159621,0.14695132,0.48604554,0.24843813,-0.17096272,-0.28538394,-0.13293923,0.39990336,0.09199762,0.23415707,0.28003612,140,230,-56
301,35153,Carolina Gold,Santee_Gold,75,1,6.297736087,88,06-23-2021,0.11188123,-0.016621994,0.70991933,-0.48647323,-0.23481259,0.19352469,0.35118046,-0.3033929,-0.26370132,0.12939024,0.24204746,0.17125471,-0.3190122,140,228,-54
302,35154,Charleston Gold,Santee_Gold,75,1,13.9175379,82,06-23-2021,0.109012224,-0.17251599,1.1931707,-1.3611757,-0.6844713,0.11135486,1.0463493,-0.3123641,-0.17792669,-0.35417405,0.19251068,0.13286889,-0.9344822,140,222,-48
303,35155,RoyJ,Santee_Gold,75,1,14.62588982,82,06-23-2021,0.28835115,0.14905521,0.042585094,0.14501351,0.8236752,0.21622558,-0.16941953,-0.28798595,0.060090333,0.31847262,-0.087633796,0.25299662,0.40089086,140,222,-48
304,35156,Carolina Gold,Santee_Gold,75,2,6.727909317,89,06-23-2021,0.13239546,0.065654166,0.46357447,-0.14102378,0.06303697,0.24747515,0.054782644,-0.300573,-0.2660893,0.3162758,0.21995398,0.20959337,-0.01807406,140,229,-55
305,35157,Charleston Gold,Santee_Gold,75,2,12.33736824,83,06-23-2021,0.113416836,-0.040072177,0.8605591,-0.74451023,-0.35473084,0.19394842,0.54932445,-0.29656252,-0.2623094,0.032318752,0.25463775,0.16598263,-0.4839099,140,223,-49
306,35158,Carolina Gold,Santee_Gold,75,2,5.259584692,88,06-23-2021,0.1058319,-0.022323364,0.7038223,-0.47813115,-0.20895961,0.20172259,0.3338692,-0.2907931,-0.28189078,0.15631121,0.24855311,0.16192889,-0.29764602,140,228,-54
307,35159,RoyJ,Santee_Gold,75,2,13.67664089,85,06-23-2021,0.2398138,0.27935714,-0.30327195,0.8794361,1.0255198,0.30657536,-0.75104713,-0.2605987,-0.11174213,0.77180046,0.07201066,0.26233095,0.85432225,140,225,-51
308,35160,Santee Gold,Santee_Gold,75,2,10.64535353,90,06-23-2021,0.19962919,0.12636584,0.25468138,0.06779502,0.406526,0.23938636,-0.09730735,-0.28644228,-0.14348182,0.38013378,0.12135818,0.22937284,0.20725696,140,230,-56
309,35161,RoyJ,Santee_Gold,75,2,13.06005926,83,06-23-2021,0.2619102,0.22837174,-0.12174623,0.52904326,0.9088473,0.27805945,-0.4842452,-0.27087602,-0.04639188,0.5568367,0.00040397525,0.27285743,0.63602877,140,223,-49
310,35162,Santee Gold,Santee_Gold,75,2,10.12341001,90,06-23-2021,0.24319334,0.2268061,-0.11325511,0.6309862,0.8291713,0.2620125,-0.5305155,-0.2724694,-0.106113836,0.6435727,0.0839241,0.24763256,0.63728476,140,230,-56
311,35163,Charleston Gold,Santee_Gold,75,2,11.7064475,82,06-23-2021,0.15503614,0.020737348,0.59836096,-0.40727895,-0.003925383,0.20508926,0.27634594,-0.29159185,-0.1983224,0.16086343,0.17575431,0.19256608,-0.18830748,140,222,-48
312,35164,Carolina Gold,Santee_Gold,75,3,5.489010414,88,06-23-2021,0.11976939,0.021780234,0.63756466,-0.36595353,-0.12970792,0.218617,0.25349697,-0.30255386,-0.27557784,0.20653248,0.26017442,0.18373148,-0.21799915,140,228,-54
313,35165,RoyJ,Santee_Gold,75,3,12.45494892,83,06-23-2021,0.2653603,0.22779599,-0.15223412,0.582995,0.93867546,0.26242933,-0.50219434,-0.26317737,-0.040649775,0.5921684,0.016640887,0.254885,0.6579542,140,223,-49
314,35166,Charleston Gold,Santee_Gold,75,3,11.95308015,82,06-23-2021,0.11370367,-0.11462556,0.9788024,-0.9981839,-0.4700361,0.14368904,0.75441706,-0.30058697,-0.20110776,-0.15317196,0.19768237,0.1466549,-0.6640693,140,222,-48
315,35167,Santee Gold,Santee_Gold,75,3,11.02964162,90,06-23-2021,0.15301226,0.024936367,0.66422117,-0.4606979,-0.117921606,0.20875329,0.317813,-0.29739672,-0.22558166,0.156316,0.20970137,0.19379474,-0.25004846,140,230,-56
316,35168,RoyJ,Santee_Gold,75,3,13.96629087,82,06-23-2021,0.17182602,0.24399148,-0.5733469,1.2572153,1.2022514,0.22322546,-1.0653653,-0.18234117,-0.15657339,0.974811,0.103077106,0.12844165,1.1281867,140,222,-48
317,35169,Charleston Gold,Santee_Gold,75,3,11.4139297,82,06-23-2021,0.09278489,0.045577172,0.6117002,-0.31688473,-0.13800874,0.24244028,0.20511626,-0.29366547,-0.3300881,0.29537755,0.3202492,0.16967174,-0.17722307,140,222,-48
318,35170,Santee Gold,Santee_Gold,75,3,11.20744655,90,06-23-2021,0.2556622,0.39706996,-0.56343013,1.420895,1.211801,0.36191997,-1.1785544,-0.2787136,-0.14237796,1.0484229,0.07689791,0.3071968,1.2138034,140,230,-56
319,35171,Carolina Gold,Santee_Gold,75,3,6.670552886,88,06-23-2021,0.2341365,1.8828826,-6.301948,8.039358,5.45746,0.67136884,-6.6884255,0.5828483,0.3588062,3.1930273,-0.7428489,0.46372128,6.2957196,140,228,-54
320,35172,Carolina Gold,Santee_Gold,150,1,4.574175345,89,06-23-2021,-0.04046925,-0.21274398,1.4515183,-1.3610967,-1.3398077,0.19349712,1.0306484,-0.33532378,-0.5626362,-0.13997185,0.5321831,0.082875006,-1.1429095,140,229,-55
321,35173,Charleston Gold,Santee_Gold,150,1,9.524035311,87,06-23-2021,0.0017506807,-0.19002551,1.5942436,-1.646172,-1.3811952,0.15712976,1.269733,-0.33707526,-0.499284,-0.28017074,0.53517735,0.098144755,-1.3107911,140,227,-53
322,35174,RoyJ,Santee_Gold,150,1,16.79683072,90,06-23-2021,0.24751921,0.27770597,-0.19331497,0.7200005,0.9110423,0.29028785,-0.61158115,-0.28597996,-0.12285876,0.6928523,0.09905524,0.2511747,0.72788525,140,230,-56
323,35175,Carolina Gold,Santee_Gold,150,1,6.415316769,89,06-23-2021,-0.015132511,-0.22107922,1.5705097,-1.553825,-1.4490143,0.16903359,1.1942424,-0.3374825,-0.5127767,-0.29659888,0.499589,0.117311575,-1.2942444,140,229,-55
324,35176,Santee Gold,Santee_Gold,150,1,10.44460602,92,06-23-2021,0.021393321,-0.16939445,1.4883218,-1.5584611,-1.2832769,0.16890246,1.1988246,-0.31650403,-0.41885868,-0.32210985,0.44167167,0.12504078,-1.2337302,140,232,-58
325,35177,Charleston Gold,Santee_Gold,150,1,9.231517515,86,06-23-2021,0.0009090813,-0.31267378,1.8062685,-2.118514,-1.6130072,0.079312675,1.6583961,-0.3266452,-0.3428048,-0.6707053,0.3963951,0.08513526,-1.6565598,140,226,-52
326,35178,RoyJ,Santee_Gold,150,1,17.85218904,89,06-23-2021,0.21476461,-0.14704402,0.8705245,-1.2021904,-0.112863794,0.044746205,0.93900234,-0.27123374,0.13506252,-0.4075867,-0.10903916,0.12880725,-0.6608357,140,229,-55
327,35179,Santee Gold,Santee_Gold,150,1,9.825156572,92,06-23-2021,0.031369533,-0.15750241,1.4639287,-1.5176079,-1.231924,0.17730647,1.1762551,-0.32073107,-0.4075891,-0.29363123,0.4339444,0.124220565,-1.1962705,140,232,-58
328,35180,Carolina Gold,Santee_Gold,150,2,4.869560963,89,06-23-2021,-0.010278086,-0.1894956,1.432061,-1.3721097,-1.2706869,0.16645043,1.057267,-0.3305928,-0.49193352,-0.2007477,0.48955286,0.10764464,-1.137702,140,229,-55
329,35181,Charleston Gold,Santee_Gold,150,2,9.549845705,86,06-23-2021,0.016978804,-0.2587156,1.6244674,-1.8633282,-1.3977123,0.0937384,1.4592993,-0.30527705,-0.3265497,-0.5406864,0.37001035,0.08178088,-1.4513831,140,226,-52
330,35182,Carolina Gold,Santee_Gold,150,2,5.271055978,88,06-23-2021,-0.030847976,-0.25045493,1.6286807,-1.6460515,-1.5042393,0.15225202,1.2731098,-0.328425,-0.51890624,-0.33889368,0.51846033,0.09361193,-1.3686714,140,228,-54
331,35183,RoyJ,Santee_Gold,150,2,16.67064657,89,06-23-2021,0.28304127,-0.067855425,0.5940033,-0.83473116,0.2761193,0.06858382,0.63931346,-0.28027052,0.19331078,-0.23002556,-0.17711665,0.16678299,-0.3237213,140,229,-55
332,35184,Santee Gold,Santee_Gold,150,2,9.908323397,90,06-23-2021,0.042693187,-0.16503392,1.413959,-1.4655585,-1.1480417,0.15643492,1.125731,-0.31781632,-0.3821511,-0.2880374,0.4054638,0.12837882,-1.1411551,140,230,-56
333,35185,RoyJ,Santee_Gold,150,2,17.14670495,89,06-23-2021,0.31637713,0.12676741,0.074059635,0.058690637,0.8122211,0.17083889,-0.08632035,-0.2807877,0.120197,0.25332284,-0.12894925,0.23334233,0.34216818,140,229,-55
334,35186,Santee Gold,Santee_Gold,150,2,11.05258419,91,06-23-2021,0.016212512,-0.18957615,1.481699,-1.5320069,-1.2893716,0.15510404,1.1806225,-0.31114072,-0.42010245,-0.298722,0.43808386,0.111233905,-1.2232523,140,231,-57
335,35187,Charleston Gold,Santee_Gold,150,2,9.466678881,86,06-23-2021,-0.014611111,-0.3219566,1.8977567,-2.2754254,-1.7302394,0.08285235,1.7863953,-0.31847548,-0.3406722,-0.75507617,0.39072776,0.08879356,-1.78025,140,226,-52
336,35188,Santee Gold,Santee_Gold,150,3,9.905455575,90,06-23-2021,0.014395809,-0.21508977,1.5724494,-1.6890455,-1.3754473,0.13848874,1.3124329,-0.31719843,-0.40441373,-0.3967404,0.43203497,0.10351071,-1.3425964,140,230,-56
337,35189,Carolina Gold,Santee_Gold,150,3,4.422180804,88,06-23-2021,-0.017854217,-0.24736916,1.6120865,-1.6263877,-1.4871368,0.14562872,1.2646636,-0.32372245,-0.4895457,-0.33551678,0.4868156,0.09076304,-1.3549637,140,228,-54
338,35190,RoyJ,Santee_Gold,150,3,16.04546148,89,06-23-2021,0.29680184,0.12310942,0.07179209,0.06349038,0.8204425,0.17970003,-0.0916943,-0.27329352,0.11757187,0.26318052,-0.124961995,0.2242623,0.3472459,140,229,-55
339,35191,Charleston Gold,Santee_Gold,150,3,7.823417142,85,06-23-2021,0.0028247996,-0.2955163,1.7317092,-2.0576088,-1.5228686,0.06959606,1.6196095,-0.2977299,-0.30269793,-0.6526117,0.35660875,0.071261175,-1.6004727,140,225,-51
340,35192,RoyJ,Santee_Gold,150,3,16.90580794,89,06-23-2021,0.26454017,0.0309025,0.4384965,-0.3957949,0.34206656,0.1605919,0.2750077,-0.2959278,0.028924342,0.06897364,-0.038424104,0.21073636,-0.06022015,140,229,-55
341,35193,Carolina Gold,Santee_Gold,150,3,5.643872777,88,06-23-2021,-0.004072954,-0.1562857,1.3571899,-1.2681704,-1.1809787,0.19199611,0.9798525,-0.32564074,-0.48845243,-0.1286495,0.4901889,0.11302773,-1.0550675,140,228,-54
342,35194,Charleston Gold,Santee_Gold,150,3,9.985754578,85,06-23-2021,0.0069147786,-0.22578055,1.6105309,-1.7622029,-1.4214053,0.1325495,1.3682646,-0.31197172,-0.39635897,-0.43335643,0.43456516,0.099305384,-1.3944974,140,225,-51
343,35195,Santee Gold,Santee_Gold,150,3,10.63961789,91,06-23-2021,0.0043130456,-0.20152315,1.564246,-1.601078,-1.4120045,0.16528706,1.233795,-0.32355723,-0.4629552,-0.3109069,0.47526482,0.10814883,-1.3010553,140,231,-57
